topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,case_id,vehicle_id,attack_type,ground_truth_malicious,predicted_revoked,committed,new_state,reason,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,metadata_json
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_010-w0005,veh_010,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_011-w0005,veh_011,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9400701412355779,"{""arrived_attestations"": 10, ""attempted_attestations"": 10, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_015-w0005,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9568607486906605,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""evidence_coordinator"": ""rsu-4"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_026-w0005,veh_026,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_027-w0005,veh_027,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,,,-0.9447477961790629,"{""arrived_attestations"": 11, ""attempted_attestations"": 11, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_031-w0005,veh_031,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9568596239260037,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_033-w0005,veh_033,position_offset,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.8310321354013177,"{""arrived_attestations"": 3, ""attempted_attestations"": 3, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_038-w0005,veh_038,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.8670051844289952,"{""arrived_attestations"": 4, ""attempted_attestations"": 4, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_042-w0005,veh_042,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_043-w0005,veh_043,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9518915719770205,"{""arrived_attestations"": 13, ""attempted_attestations"": 13, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_047-w0005,veh_047,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,,,-0.9568551385010534,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_049-w0005,veh_049,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9397913584614878,"{""arrived_attestations"": 10, ""attempted_attestations"": 10, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_051-w0005,veh_051,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.906572947506359,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_054-w0005,veh_054,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9483978609633217,"{""arrived_attestations"": 12, ""attempted_attestations"": 12, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_055-w0005,veh_055,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9272949929042673,"{""arrived_attestations"": 8, ""attempted_attestations"": 8, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_058-w0005,veh_058,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_059-w0005,veh_059,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.956868562039529,"{""arrived_attestations"": 17, ""attempted_attestations"": 17, ""correlated_suppressed"": 2, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_015-w0006,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.9065610008143432,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_026-w0006,veh_026,position_offset,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.6235514949219141,"{""arrived_attestations"": 1, ""attempted_attestations"": 1, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_031-w0006,veh_031,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.9065586146152623,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_042-w0006,veh_042,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.906141899696309,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_047-w0006,veh_047,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,90.0,,,,-0.9065636675624127,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""evidence_coordinator"": ""rsu-3"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_058-w0006,veh_058,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.906141899696309,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_059-w0006,veh_059,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.8317574270480173,"{""arrived_attestations"": 3, ""attempted_attestations"": 3, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,60,1006,centralized_remote_0ms_control,0.0,case-urban_roundabout-1006-veh_003-w0000,veh_003,speed_offset,1,1,1,revoked,evidence_qualified,3.0,14.025002873952799,14.025002873952799,14.026002873952798,0.4972280719334408,"{""arrived_attestations"": 48, ""attempted_attestations"": 48, ""correlated_suppressed"": 36, ""dropped_attestations"": 0, ""independent_roots"": 8, ""opposing_strength"": 0.2311473201774888, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.7283753921109296}"
urban_roundabout,60,1006,centralized_remote_0ms_control,0.0,case-urban_roundabout-1006-veh_007-w0000,veh_007,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,4.0,,14.035027756189011,,-0.9447192638510146,"{""arrived_attestations"": 44, ""attempted_attestations"": 44, ""correlated_suppressed"": 33, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9447192638510146, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,60,1006,centralized_remote_0ms_control,0.0,case-urban_roundabout-1006-veh_010-w0000,veh_010,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,5.0,,14.03579909615465,,-0.9400409394885894,"{""arrived_attestations"": 40, ""attempted_attestations"": 40, ""correlated_suppressed"": 30, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9400409394885894, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,60,1006,centralized_remote_0ms_control,0.0,case-urban_roundabout-1006-veh_019-w0000,veh_019,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,8.0,,14.038064096353992,,-0.9182826373062645,"{""arrived_attestations"": 28, ""attempted_attestations"": 28, ""correlated_suppressed"": 21, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9182826373062645, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,60,1006,centralized_remote_0ms_control,0.0,case-urban_roundabout-1006-veh_023-w0000,veh_023,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,10.0,,14.04058224029085,,-0.8905475353749607,"{""arrived_attestations"": 20, ""attempted_attestations"": 20, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.8905475353749607, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,60,1006,centralized_remote_0ms_control,0.0,case-urban_roundabout-1006-veh_026-w0000,veh_026,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,10.0,,14.048426975038248,,-0.8905397183892476,"{""arrived_attestations"": 20, ""attempted_attestations"": 20, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.8905397183892476, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,60,1006,centralized_remote_0ms_control,0.0,case-urban_roundabout-1006-veh_035-w0000,veh_035,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,13.0,,14.04779909615465,,-0.7681605566011803,"{""arrived_attestations"": 8, ""attempted_attestations"": 8, ""correlated_suppressed"": 6, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.7681605566011803, ""queue_wait_ms"": 3.9175089687031317, ""supporting_strength"": 0.0}"
urban_roundabout,60,1006,centralized_remote_0ms_control,0.0,case-urban_roundabout-1006-veh_003-w0001,veh_003,speed_offset,1,1,1,revoked,evidence_qualified,15.0,29.021424377433856,29.021424377433856,29.022424377433858,0.9683746248879578,"{""arrived_attestations"": 63, ""attempted_attestations"": 63, ""correlated_suppressed"": 48, ""dropped_attestations"": 0, ""independent_roots"": 15, ""opposing_strength"": 0.0, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.9683746248879578}"
