topology,case_id,vehicle_id,architecture,previous_state,new_state,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,committed,reason,metadata,attack_type,ground_truth_malicious,predicted_revoked,article_native_reference_qualified,inferred_attack_type,seed
smoke,case-1002-veh_005-w0004,veh_005,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9564247297375544,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 20, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 35, 'arrived_attestations': 35, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_006-w0004,veh_006,distributed_rsu_vpuft,revoked,revoked,60.0,74.0152211396268,74.1421850692689,74.15165421798409,0.8592759443322809,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 4, 'correlated_suppressed': 26, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",replay,1,1,0,replay,1002
smoke,case-1002-veh_007-w0004,veh_007,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9562741729430492,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 20, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 35, 'arrived_attestations': 35, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_008-w0004,veh_008,distributed_rsu_vpuft,revoked,revoked,60.0,74.15214445500575,74.18510123137209,74.1971998268343,0.9655013408090614,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 15, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",certificate_tamper,1,1,0,certificate_tamper,1002
smoke,case-1002-veh_009-w0004,veh_009,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.95615509903846,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 19, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 34, 'arrived_attestations': 34, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_010-w0004,veh_010,distributed_rsu_vpuft,revoked,revoked,60.0,74.23230024917238,74.2753422426622,74.28438450426583,0.5607846505151842,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 15, 'correlated_suppressed': 135, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 150, 'arrived_attestations': 150, 'dropped_attestations': 0}",flood,1,1,0,flood,1002
smoke,case-1002-veh_011-w0004,veh_011,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9559743899239742,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 17, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 32, 'arrived_attestations': 32, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_012-w0004,veh_012,distributed_rsu_vpuft,revoked,revoked,60.0,74.27836331394452,74.3138746516978,74.32277076744988,0.8179648548503776,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 3, 'correlated_suppressed': 21, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 36, 'arrived_attestations': 36, 'dropped_attestations': 0}",false_denm,1,1,0,false_denm,1002
smoke,case-1002-veh_013-w0004,veh_013,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9561552497210892,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_014-w0004,veh_014,distributed_rsu_vpuft,quarantined,revoked,60.0,74.34467635989212,74.38076892092218,74.39520330159,0.9760590613571888,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 15, 'correlated_suppressed': 129, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 144, 'arrived_attestations': 144, 'dropped_attestations': 0}",mixed,1,1,0,mixed,1002
smoke,case-1002-veh_015-w0004,veh_015,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9561479038927584,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_016-w0004,veh_016,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9562424762986542,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 20, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 35, 'arrived_attestations': 35, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_017-w0004,veh_017,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9561430215852122,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_018-w0004,veh_018,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9562827985994118,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 21, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 36, 'arrived_attestations': 36, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_019-w0004,veh_019,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9561336614363865,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_020-w0004,veh_020,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.956325595194588,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 21, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 36, 'arrived_attestations': 36, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_021-w0004,veh_021,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9561130765272632,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_022-w0004,veh_022,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.9563381929180852,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 20, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 35, 'arrived_attestations': 35, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_023-w0004,veh_023,distributed_rsu_vpuft,trusted,trusted,60.0,,,,-0.956107621980901,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_000-w0005,veh_000,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9565578374421636,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 29, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 44, 'arrived_attestations': 44, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_001-w0005,veh_001,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.956599210320162,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 19, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 34, 'arrived_attestations': 34, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_002-w0005,veh_002,distributed_rsu_vpuft,revoked,revoked,75.0,,,,-0.956522823545163,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 28, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 43, 'arrived_attestations': 43, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_003-w0005,veh_003,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9566296504568004,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 20, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 35, 'arrived_attestations': 35, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_004-w0005,veh_004,distributed_rsu_vpuft,revoked,revoked,75.0,,,,-0.956509227641574,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 25, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 40, 'arrived_attestations': 40, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_005-w0005,veh_005,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9566415186648496,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 17, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 32, 'arrived_attestations': 32, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_006-w0005,veh_006,distributed_rsu_vpuft,revoked,revoked,75.0,,,,-0.956495582096942,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 23, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 38, 'arrived_attestations': 38, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_007-w0005,veh_007,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9566516780343512,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_008-w0005,veh_008,distributed_rsu_vpuft,revoked,revoked,75.0,89.06298750533252,89.10598698413446,89.11716577489155,-0.7045454724623803,True,committed,"{'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'independent_roots': 2, 'correlated_suppressed': 21, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 36, 'arrived_attestations': 36, 'dropped_attestations': 0}",benign,0,1,0,certificate_tamper,1002
smoke,case-1002-veh_009-w0005,veh_009,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9565803885602968,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 16, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 31, 'arrived_attestations': 31, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_010-w0005,veh_010,distributed_rsu_vpuft,revoked,revoked,75.0,,,,-0.9116999637927924,False,insufficient_weighted_margin,"{'independent_roots': 4, 'correlated_suppressed': 50, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 65, 'arrived_attestations': 65, 'dropped_attestations': 0}",benign,0,0,0,flood,1002
smoke,case-1002-veh_011-w0005,veh_011,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.956571494072744,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 18, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 33, 'arrived_attestations': 33, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_012-w0005,veh_012,distributed_rsu_vpuft,revoked,revoked,75.0,,,,0.5715922668355454,False,insufficient_independent_evidence_diversity,"{'independent_roots': 1, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,false_denm,1002
smoke,case-1002-veh_013-w0005,veh_013,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9564947011423988,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 20, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 35, 'arrived_attestations': 35, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_014-w0005,veh_014,distributed_rsu_vpuft,revoked,revoked,75.0,,,,0.9479863936147532,False,insufficient_independent_evidence_diversity,"{'independent_roots': 8, 'correlated_suppressed': 63, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 78, 'arrived_attestations': 78, 'dropped_attestations': 0}",mixed,1,0,0,mixed,1002
smoke,case-1002-veh_015-w0005,veh_015,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9564320760495842,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 20, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 35, 'arrived_attestations': 35, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_016-w0005,veh_016,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.956373209868377,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_017-w0005,veh_017,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.95621778836672,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 19, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 34, 'arrived_attestations': 34, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_018-w0005,veh_018,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.956369696000762,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_019-w0005,veh_019,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9560979013362136,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 16, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 31, 'arrived_attestations': 31, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_020-w0005,veh_020,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9563608482101648,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_021-w0005,veh_021,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9561314610888628,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_022-w0005,veh_022,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9563544620603592,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_023-w0005,veh_023,distributed_rsu_vpuft,trusted,trusted,75.0,,,,-0.9561223323979506,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 15, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_000-w0006,veh_000,distributed_rsu_vpuft,trusted,trusted,90.0,,,,-0.906011329503259,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 6, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 12, 'arrived_attestations': 12, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_001-w0006,veh_001,distributed_rsu_vpuft,trusted,trusted,90.0,,,,-0.9060052616318074,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 6, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 12, 'arrived_attestations': 12, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_002-w0006,veh_002,distributed_rsu_vpuft,revoked,revoked,90.0,,,,-0.9059649205193058,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 8, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 14, 'arrived_attestations': 14, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_003-w0006,veh_003,distributed_rsu_vpuft,trusted,trusted,90.0,,,,-0.9060023914512074,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 6, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 12, 'arrived_attestations': 12, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_004-w0006,veh_004,distributed_rsu_vpuft,revoked,revoked,90.0,,,,-0.9058985234169752,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 11, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 17, 'arrived_attestations': 17, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_005-w0006,veh_005,distributed_rsu_vpuft,trusted,trusted,90.0,,,,-0.9059982564050758,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 10, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 16, 'arrived_attestations': 16, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
smoke,case-1002-veh_006-w0006,veh_006,distributed_rsu_vpuft,revoked,revoked,90.0,,,,-0.9058657583772132,False,insufficient_independent_evidence_diversity,"{'independent_roots': 0, 'correlated_suppressed': 12, 'evidence_coordinator': 'rsu-1', 'attempted_attestations': 18, 'arrived_attestations': 18, 'dropped_attestations': 0}",benign,0,0,0,benign,1002
